ge_page_title,ge_revision_id,ge_revision_timestamp,removed_before_arr,npc_name,race,clan,gender,occupation,affiliation,zones,locations,map_coords,npc_type,sells,source
Templeton,179235,2012-05-15T20:03:51Z,0,Templeton,Hyur,Highlander,Male,Merchant,Gridania,Tradescraft Den,Market Wards,1-1,,"{{Sells|Weathered Saw|660}} {{Sells|Chocobotail Saw|9,744}} {{Sells|Weathered Cross-pein Hammer|600}} {{Sells|Birdsbeak Hammer|8,512}} {{Sells|Weathered Doming Hammer|624}} {{Sells|Bronze Raising Hammer|8,512}} {{Sells|Weathered Chaser Hammer|636}} {{Sells|Bronze Ornamental Hammer|8,512}} {{Sells|Weathered Head Knife|588}} {{Sells|Brass Head Knife|8,341}} {{Sells|Rusty Needle|432}} {{Sells|Bat Fang Needle|6,236}} {{Sells|Weathered Alembic|612}} {{Sells|Brass Alembic|9,180}} {{Sells|Weathered Skillet|624}} {{Sells|Iron Skillet|9,360}}",ge-npc-pages
Terremiaux,288969,2011-12-22T04:57:46Z,0,Terremiaux,Elezen,,Male,,,North Shroud,Hyrstmill,24-14,,,ge-npc-pages
Tetetoka,180473,2012-04-29T00:12:27Z,0,Tetetoka,Lalafell,,Male,Merchant,Ul'dah,Fieldcraft Row,Market Wards,1-1,,"{{Sells|Weathered Pickaxe|600}} {{Sells|Plumed Bronze Pickaxe|8,512}} {{Sells|Weathered Sledgehammer|480}} {{Sells|Weathered Hatchet|636}} {{Sells|Iron Hatchet|9,540}} {{Sells|Weathered Scythe|504}} {{Sells|Weathered Fishing Rod|660}} {{Sells|Elm Fishing Rod|9,900}} {{Sells|Weathered Gig|468}} {{Sells|Bloodworm|3}}",ge-npc-pages
Teteu,331824,2012-04-21T18:52:48Z,0,Teteu,Lalafell,Plainsfolk,Male,Merchant,Limsa Lominsa,Limsa Lominsa,West Hawkers' Alley,5-5,,"{{Sells|Weathered Chaser Hammer|636}} {{Sells|Mudstone Grinding Wheel|53508}} {{Sells|Copper Ingot|500}} {{Sells|Brass Ingot|3,000}} {{Sells|Silver Ingot|7,500}} {{Sells|Copper Rings|400}} {{Sells|Brass Rings|2,400}} {{Sells|Silver Rings|6,000}} {{Sells|Marbled Eye|3,780}} {{Sells|Pearl|37,620}}",ge-npc-pages
Thaisie,478047,2012-04-28T22:27:27Z,0,Thaisie,Elezen,Wildwood Elezen,Female,,Ul'dah,Ul'dah,The Hourglass,6-4,,{{Sells|Retainer|}},ge-npc-pages
Thancred,472512,2010-09-24T16:08:23Z,0,Thancred,Hyur,Midlander,Male,,Ul'dah,Ul'dah,The Hourglass,4-6,Instance,,ge-npc-pages
Thata Khamazom,446532,2012-05-04T03:16:56Z,0,Thata Khamazom,Miqo'te,Keepers of the Moon,Female,Yellowjacket,Limsa Lominsa,Limsa Lominsa,Upper Decks,8-7,,,ge-npc-pages
Thierremont,240338,2012-05-06T18:31:42Z,0,Thierremont,Elezen,Wildwood Elezen,Male,Repair Merchant,Limsa Lominsa,Lominsan Mercantile House,Merchant Wards,1-1,,,ge-npc-pages
Thimm,481249,2011-06-26T10:12:20Z,0,Thimm,Hyur,Highlander,Male,,Ala Mhigo,Ul'dah,,7-4,,,ge-npc-pages
Thomas (1.0),491769,2010-09-24T19:20:51Z,0,Thomas,Hyur,Midlander,Male,Quartermaster,Ishgard,Mor Dhona,Camp Brittlebark,20-17,,,ge-npc-pages
Thora,178235,2012-05-06T18:16:38Z,0,Thora,Hyur,Midlander,Female,Merchant,Limsa Lominsa,Limsa Lominsa,Tradescraft Ward,1-1,,"{{Sells|Weathered Saw|660}} {{Sells|Chocobotail Saw|9,744}} {{Sells|Weathered Cross-pein Hammer|600}} {{Sells|Birdsbeak Hammer|8,512}} {{Sells|Weathered Doming Hammer|624}} {{Sells|Bronze Raising Hammer|8,512}} {{Sells|Weathered Chaser Hammer|636}} {{Sells|Bronze Ornamental Hammer|8,512}} {{Sells|Weathered Head Knife|588}} {{Sells|Brass Head Knife|8,341}} {{Sells|Rusty Needle|432}} {{Sells|Bat Fang Needle|6,236}} {{Sells|Weathered Alembic|612}} {{Sells|Brass Alembic|9,180}} {{Sells|Weathered Skillet|624}} {{Sells|Iron Skillet|9,360}}",ge-npc-pages
Thosinbaen,423426,2012-05-05T17:50:09Z,0,Thosinbaen,Roegadyn,Sea Wolves,Male,,Limsa Lominsa,Limsa Lominsa,Mealvaan's Gate,4-5,,,ge-npc-pages
Thrydwulf,179573,2012-04-29T03:44:41Z,0,Thrydwulf,Hyur,Midlander,Male,Merchant,Ul'dah,Ul'dah,Merchant Strip,5-5,,"{{Sells|Weathered Gladius|600}} {{Sells|Bronze Spatha|23,400}} {{Sells|Iron Shortsword|56,784}} {{Sells|Steel Falchion|122,760}} {{Sells|Square Maple Shield|5,500}} {{Sells|Bronze Buckler|37,240}} {{Sells|Iron Scutum|96,600}} {{Sells|Dodoskin Pot Helm|13,395}} {{Sells|Bronze Barbut|31,416}} {{Sells|Iron Elmo|99,792}} {{Sells|Steel Celata|360,360}} {{Sells|Hempen Tunic|780}} {{Sells|Cotton Tabard|53,760}} {{Sells|Iron Scale Mail|142,560}} {{Sells|Steel Cuirass|514,800}} {{Sells|Hempen Breeches|234}} {{Sells|Dodoskin Subligar|13,464}} {{Sells|Cotton Kecks|35,935}} {{Sells|Velveteen Trousers|119,340}} {{Sells|Sheepskin Mitts|6,697}} {{Sells|Bronze Mitt Gauntlets|15,708}} {{Sells|Iron Vambraces|33,264}} {{Sells|Steel Gauntlets|180,180}} {{Sells|Sheepskin Shoes|192}} {{Sells|Leather Leggings|30,470}} {{Sells|Iron-plated Jackboots|31,449}} {{Sells|Steel Sabatons|205,920}}",ge-npc-pages
Tierney,483800,2010-11-14T13:20:33Z,0,Tierney,Hyur,Midlander,Female,Local Guildleve Master,Gridania,Gridania,Carline Canopy,6-6,Instance,,ge-npc-pages
Tiphane,290830,2012-05-15T20:39:52Z,0,Tiphane,Elezen,Duskwight Elezen,Female,Mercantile House Representative,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Tiphina,276256,2012-05-05T18:09:51Z,0,Tiphina,Hyur,Midlander,Female,Merchant,Limsa Lominsa,Limsa Lominsa,West Hawkers' Alley,5-5,,{{Sells|Cotton Singlet|32760}} {{Sells|Cotton Chestband|32760}} {{Sells|Cotton Trunks|9828}} {{Sells|Cotton Loinguard|9828}},ge-npc-pages
Tipsy Adventurer,423443,2010-09-04T18:18:13Z,0,Tipsy Adventurer,Hyur,Midlander,Male,,,Limsa Lominsa Opening,,,Instance,,ge-npc-pages
Tirauland,423483,2012-05-04T19:54:37Z,0,Tirauland,Elezen,,Male,,Limsa Lominsa,Limsa Lominsa,"The Drowning Wench, Mizzenmast Inn, Upper Decks",7-5,,,ge-npc-pages
Titinin,58792,2012-05-26T07:30:45Z,0,Titinin,Lalafell,Dunesfolk,Male,,Ul'dah,Ul'dah,Platinum Mirage,5-4,,,ge-npc-pages
Tittering Traveler,423530,2010-10-02T16:33:40Z,0,Tittering Traveler,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Upper Decks,6-3,,,ge-npc-pages
Torsefers,205912,2012-05-07T17:34:38Z,0,Torsefers,Elezen,Duskwight Elezen,Male,Mercantile House Representative,Gridania,Gridania,,7-6,,,ge-npc-pages
Totonawa,467894,2012-04-28T21:35:29Z,0,Totonawa,Lalafell,Plainsfolk,Male,Regional Guildleve Master,Ul'dah,Ul'dah,The Quicksand,6-4,,,ge-npc-pages
Totono,491924,2012-04-27T22:13:50Z,0,Totono,Lalafell,,Female,,Ul'dah,Ul'dah,Arrzaneth Ossuary,4-5,,,ge-npc-pages
Totoruto,423564,2010-10-02T16:37:34Z,0,Totoruto,Lalafell,,Male,,Limsa Lominsa,Limsa Lominsa,Coral Tower,6-2,,,ge-npc-pages
Tourney Gladiator,505457,2011-07-13T22:18:58Z,0,Tourney Gladiator,Hyur,Midlander,Male,,Ul'dah,Ul'dah,,5-5,Cutscene,,ge-npc-pages
Tranquil Battlewarden,13889,2011-05-21T19:57:21Z,0,Tranquil Battlewarden,Miqo'te,Seekers of the Sun,Female,Battlewarden,Gridania,South Shroud,Camp Tranquil,38-49,,,ge-npc-pages
Travanchet,423578,2010-08-28T19:10:23Z,0,Travanchet,,,,,,Lower La Noscea,,,Cutscene,,ge-npc-pages
Treespeak Battlewarden,325616,2012-06-02T16:33:35Z,0,Treespeak Battlewarden,Lalafell,Plainsfolk,Male,Battlewarden,Gridania,North Shroud,Treespeak,22-16,,,ge-npc-pages
Triaine,446949,2012-05-05T18:40:48Z,0,Triaine,Elezen,Wildwood Elezen,Female,,Limsa Lominsa,Limsa Lominsa,The Astalicia,4-7,,,ge-npc-pages
Trinne,423607,2010-09-05T03:00:08Z,0,Trinne,Elezen,Wildwood Elezen,Female,,Limsa Lominsa,Limsa Lominsa,Upper Decks,7-7,,,ge-npc-pages
Tristechambel,330736,2012-06-06T20:41:31Z,0,Tristechambel,Elezen,Duskwight Elezen,Male,,Ishgard,Coerthas Central Highlands,Ever Lakes,33-35,,,ge-npc-pages
Tristelle,36247,2012-03-05T06:42:46Z,0,Tristelle,Elezen,Wildwood Elezen,Male,Event NPC,Gridania,Gridania,,6-5,,,ge-npc-pages
Troegmoer,505256,2010-12-20T22:48:26Z,0,Troegmoer,Roegadyn,,Male,,Gridania,East Shroud,Camp Nine Ivies,29-47,,,ge-npc-pages
Troxia,406271,2012-06-01T23:47:38Z,0,Troxia,Sylph,,Female,,,Gridania,Peasants Ward,,Instance,,ge-npc-pages
Tseh Panipahr,510166,2012-05-20T18:17:03Z,0,Tseh Panipahr,Miqo'te,Keepers of the Moon,Female,,Gridania,South Shroud,Quarrymill,45-47,,,ge-npc-pages
Tsimh Panipahr,58377,2012-06-08T21:14:48Z,0,Tsimh Panipahr,Miqo'te,Keepers of the Moon,Female,,Limsa Lominsa,Western La Noscea,Aleport,11-23,,,ge-npc-pages
Tuatkk,297997,2012-05-20T16:48:58Z,0,Tuatkk,Hyur,Midlander,Male,Wood Wailer,Gridania,South Shroud,Silent Arbor,39-44,,,ge-npc-pages
Tutubuki,491881,2012-04-27T20:53:44Z,0,Tutubuki,Lalafell,,Male,,Ul'dah,Ul'dah,Arrzaneth Ossuary,5-4,,,ge-npc-pages
Tutumoko (1.x),47257,2011-08-12T00:58:36Z,0,Tutumoko,Lalafell,Dunesfolk,Male,,Limsa Lominsa,Eastern La Noscea,Red Rooster Stead,36-25,,,ge-npc-pages
Twiggy,37840,2012-03-28T12:52:16Z,0,Twiggy,,,,Event NPC,,"Gridania, Central Shroud",,"6-5, 29-30",,,ge-npc-pages
Twittering Tomboy,471495,2010-09-24T16:06:12Z,0,Twittering Tomboy,Lalafell,Plainsfolk,Female,,Ul'dah,Ul'dah Opening,Sapphire Avenue Exchange,4-7,Instance,,ge-npc-pages
Twyrmoht,477125,2012-04-21T19:48:44Z,0,Twyrmoht,Roegadyn,Sea Wolves,Male,Merchant,Gridania,Gridania,The Centaur's Eye,7-2,,"{{Sells|Weathered Spear|840}} {{Sells|Weathered Shortbow|816}} {{Sells|Maple Longbow|14,560}} {{Sells|Warped Arrow|2}} {{Sells|Bronze Arrow|6}} {{Sells|Iron Arrow|24}} {{Sells|Bronze Javelin|102}}",ge-npc-pages
Tyago Moui,484344,2012-04-29T15:39:27Z,0,Tyago Moui,Miqo'te,Keepers of the Moon,Female,Bartender,Ul'dah,Ul'dah,Amajina & Sons Mineral Concern,6-6,,,ge-npc-pages
Tylswaen,337704,2012-05-04T19:32:55Z,0,Tylswaen,Roegadyn,Sea Wolves,Male,Merchant,Limsa Lominsa,Limsa Lominsa,Mizzenmast Inn,7-5,,"{{Sells|Weathered Gladius|600}} {{Sells|Bronze Dagger|2,700}} {{Sells|Bronze Spatha|7,956}} {{Sells|Weathered Hora|636}} {{Sells|Bone Hora|3,180}} {{Sells|Bronze Knuckles|8,665}} {{Sells|Weathered War Axe|840}} {{Sells|Bronze War Axe|4,200}} {{Sells|Bronze Labrys|11,456}} {{Sells|Weathered Shortbow|816}} {{Sells|Maple Shortbow|4,080}} {{Sells|Wrapped Maple Longbow|11,138}} {{Sells|Warped Arrow|2}} {{Sells|Weathered Spear|840}} {{Sells|Bone Harpoon|4,080}} {{Sells|Iron Spear|13641}} {{Sells|Square Maple Shield|3,300}} {{Sells|Bronze Buckler|11,916}} {{Sells|Weathered Cane|840}} {{Sells|Maple Wand|2,940}} {{Sells|Budding Maple Wand|6,554}} {{Sells|Weathered Scepter|696}} {{Sells|Bone Staff|4,260}} {{Sells|Brass Cudgel|9,900}} {{Sells|Weathered Pickaxe|600}} {{Sells|Plumed Bronze Pickaxe|8,512}} {{Sells|Weathered Sledgehammer|480}} {{Sells|Weathered Hatchet|636}} {{Sells|Iron Hatchet|9,540}} {{Sells|Weathered Scythe|504}} {{Sells|Weathered Fishing Rod|660}} {{Sells|Elm Fishing Rod|9,900}} {{Sells|Weathered Gig|468}} {{Sells|Bloodworm|3}} {{Sells|Weathered Saw|660}} {{Sells|Chocobotail Saw|9,744}} {{Sells|Weathered Cross-pein Hammer|600}} {{Sells|Birdsbeak Hammer|8,512}} {{Sells|Weathered Doming Hammer|624}} {{Sells|Bronze Raising Hammer|8,512}} {{Sells|Weathered Chaser Hammer|636}} {{Sells|Bronze Ornamental Hammer|8,512}} {{Sells|Weathered Head Knife|588}} {{Sells|Brass Head Knife|8,341}} {{Sells|Rusty Needle|432}} {{Sells|Bat Fang Needle|6,236}} {{Sells|Weathered Alembic|612}} {{Sells|Brass Alembic|9,180}} {{Sells|Weathered Skillet|624}} {{Sells|Iron Skillet|9,360}}",ge-npc-pages
Tymbryss,310934,2012-05-29T01:35:38Z,0,Tymbryss,Roegadyn,Sea Wolves,Male,Pirate,Limsa Lominsa,,,,Instance,,ge-npc-pages
Tyon,480637,2012-04-28T22:32:04Z,0,Tyon,Hyur,Highlander,Male,,Ul'dah,Ul'dah,The Quicksand,6-4,,,ge-npc-pages
U'bokhn,491603,2012-04-29T03:14:39Z,0,U'bokhn,Miqo'te,Seekers of the Sun,Female,,Ul'dah,Ul'dah,The Coliseum,5-5,,,ge-npc-pages
U'mallibo,487100,2012-05-29T01:23:11Z,0,U'mallibo,Miqo'te,Seekers of the Sun,Female,Pirate,Limsa Lominsa,,,,Instance,,ge-npc-pages
Uchtred,263213,2012-06-08T21:36:50Z,0,Uchtred,Hyur,Midlander,Male,Merchant,Limsa Lominsa,Western La Noscea,Aleport,12-23,,"{{Sells|Earth Cluster|21,000}} {{Sells|Ice Cluster|21,000}} {{Sells|Wind Cluster|21,000}} {{Sells|Water Cluster|21,000}} {{Sells|Fire Cluster|21,000}} {{Sells|Lightning Cluster|21,000}} {{Sells| Coeurl Skin|21,000}} {{Sells| Coeurl Skin|27,000}} {{Sells| Coeurl Skin +1|180,000}} {{Sells| Animal Fat|50,000}} {{Sells| Animal Fat|100,000}} {{Sells| Hardened Sap|50,000}} {{Sells| Hardened Sap|100,000}} {{Sells| Lime Sulfur |50,000}} {{Sells| Lime Sulfur |100,000}}",ge-npc-pages
Ulala,190973,2012-07-27T19:04:11Z,0,Ulala,Lalafell,,Female,Merchant,Ul'dah,Western Thanalan,The Coffer & Coffin,9-27,,"{{Sells|Warped Arrow|2}} {{Sells|Lugworm|2}} {{Sells|Moth Pupa|2}} {{Sells|Mineral Water|60}} {{Sells|Eye Drops|1,463}} {{Sells|Throat Drops|7,400}} {{Sells|Dawn Drops|2,850}} {{Sells|Blood Drops|413}} {{Sells|Marmot Steak|216}} {{Sells|Boiled Egg|112}} {{Sells|Potion|650}} {{Sells|Grade 1 Dark Matter|50}} {{Sells|Grade 2 Dark Matter|300}} {{Sells|Grade 3 Dark Matter|700}} {{Sells|Grade 4 Dark Matter|1,500}} {{Sells|Grade 5 Dark Matter|3,500}}",ge-npc-pages
Ulmhylt,499963,2010-10-11T19:35:03Z,0,Ulmhylt,Roegadyn,,Male,,Gridania,Gridania,The Oak Atrium,6-5,,,ge-npc-pages
Uloine,290365,2012-05-15T20:18:31Z,0,Uloine,Elezen,Duskwight Elezen,Female,Mercantile House Representative,Gridania,Gridanian Mercantile House,Market Wards,1-1,,,ge-npc-pages
Ulric,178736,2012-05-09T17:40:45Z,0,Ulric,Hyur,Highlander,Male,Merchant,Gridania,Gridania,The Oak Atrium,6-5,,"{{Sells|Weathered Saw|660}} {{Sells|Chocobotail Saw|33,600}} {{Sells|Bas-relief Iron Saw|70,840}} {{Sells|Mythril Saw|188,760}} {{Sells|Bronze Claw Hammer|14,784}} {{Sells|Steel Claw Hammer|93,744}} {{Sells|Sheepskin Calot|432}} {{Sells|Dodoskin Skullcap|26,928}} {{Sells|Velveteen Bandana|50,778}} {{Sells|Steel Goggles|112,492}} {{Sells|Hempen Kurta|780}} {{Sells|Hempen Doublet Vest|30,600}} {{Sells|Cotton Doublet Vest|89,100}} {{Sells|Velveteen Doublet Vest|177,600}} {{Sells|Hempen Shepherd's Slops|288}} {{Sells|Cotton Shepherd's Slops|17,952}} {{Sells|Cotton Kecks|35,935}} {{Sells|Linen Sarouel|65,520}} {{Sells|Sheepskin Wristguards|168}} {{Sells|Dodoskin Wristguards|4,928}} {{Sells|Velveteen Shortgloves|36,960}} {{Sells|Linen Shortgloves|65,360}} {{Sells|Maple Clogs|252}} {{Sells|Dodoskin Espadrilles|20,944}} {{Sells|Velveteen Gaiters|48,048}} {{Sells|Linen Gaiters|84,968}}",ge-npc-pages
Ulta (1.x),473392,2012-05-07T17:45:07Z,0,Ulta,Hyur,Highlander,Male,Wood Wailer,Gridania,Gridania,,6-7,,,ge-npc-pages
Unconscious Adventurer,423627,2012-05-05T18:25:37Z,0,Unconscious Adventurer,Lalafell,,Male,Adventurer,Limsa Lominsa,Limsa Lominsa,Lower Decks,4-6,,,ge-npc-pages
Undaunted Adventurer,472646,2010-09-24T15:59:46Z,0,Undaunted Adventurer,,,,,Ul'dah,Ul'dah,The Hourglass,4-6,Instance,,ge-npc-pages
Undignified Adventurer,423654,2010-09-04T02:50:48Z,0,Undignified Adventurer,Hyur,Midlander,Female,,,"Limsa Lominsa Opening, Limsa Lominsa",,"Boat, 5-3",Instance,,ge-npc-pages
Undsatz,441516,2012-05-06T17:11:29Z,0,Undsatz,Roegadyn,Hellsguard,Male,,Limsa Lominsa,Limsa Lominsa,Fisherman's Bottom,6-6,,,ge-npc-pages
Unsynwilf,177824,2012-05-06T17:08:04Z,0,Unsynwilf,Roegadyn,Sea Wolves,Male,Merchant,Limsa Lominsa,Limsa Lominsa,Fisherman's Bottom,5-6,,{{Sells|Weathered Fishing Rod|660}} {{Sells|Elm Fishing Rod|33000}} {{Sells|Yew Fishing Rod|82500}} {{Sells|Horn Fishing Rod|155400}} {{Sells|Weathered Gig|468}} {{Sells|Iron Gig|39000}} {{Sells|Straw Hat|9000}} {{Sells|Cotton Scarf|13104}} {{Sells|Velveteen Wedge Cap|59136}} {{Sells|Angler's Hat|88560}} {{Sells|Hempen Kurta|780}} {{Sells|Hempen Doublet Vest|30600}} {{Sells|Velveteen Coatee|110880}} {{Sells|Velveteen Doublet Vest|177600}} {{Sells|Hempen Shepherd's Slops|288}} {{Sells|Cotton Shepherd's Slops|17952}} {{Sells|Velveteen Bottom|40656}} {{Sells|Linen Sarouel|65520}} {{Sells|Hempen Work Gloves|5313}} {{Sells|Dodoskin Wristguard|4928}} {{Sells|Velveteen Shortgloves|36960}} {{Sells|Fingerless Boarskin Gloves|76440}} {{Sells|Sheepskin Duckbills|312}} {{Sells|Dodoskin Shoes|5632}} {{Sells|Velveteen Gaiters|48048}} {{Sells|Boarskin Crakows|87360}},ge-npc-pages
Upbeat Adventurer,472439,2010-09-24T15:57:20Z,0,Upbeat Adventurer,Lalafell,,Male,,Ul'dah,Ul'dah,The Hourglass,4-6,Instance,,ge-npc-pages
Urianger,56086,2011-09-30T13:06:05Z,0,Urianger Augerelt,Elezen,,Male,,,,,,Cutscene,,ge-npc-pages
Urith,149380,2012-05-15T20:08:27Z,0,Urith,Hyur,Midlander,Female,Merchant,Gridania,Lower Tailors Den,Market Wards,1-1,,"{{Sells|Hempen Breeches|234}} {{Sells|Hempen Shepherd's Slops|288}} {{Sells|Hempen Kecks|2,611}} {{Sells|Dodoskin Subligar|4,847}} {{Sells|Cotton Shepherd's Slops|5,026}} {{Sells|Sheepskin Duckbills|312}} {{Sells|Sheepskin Shoes|192}} {{Sells|Sheepskin Leggings|3,444}} {{Sells|Dodoskin Shoes|2,140}} {{Sells|Dodoskin Caligae|6,462}} {{Sells|Dodoskin Espadrilles|5,864}} {{Sells|Leather Leggings|8,226}}",ge-npc-pages
Ursielle,35024,2012-03-05T05:18:41Z,0,Ursielle,Elezen,Wildwood Elezen,Female,Event NPC,Limsa Lominsa,Limsa Lominsa,,7-6,,,ge-npc-pages
Ursulie,441572,2012-05-04T19:38:42Z,0,Ursulie,Elezen,Wildwood Elezen,Female,Retainer Agent,Limsa Lominsa,Limsa Lominsa,"The Drowning Wench, Upper Decks",7-5,,,ge-npc-pages
Uwilsyng,476726,2012-02-15T18:55:23Z,0,Uwilsyng Rhotguldsyn,Roegadyn,,Male,,Ul'dah,Ul'dah,Merchant Strip,5-5,,,ge-npc-pages
V'hynho,441602,2012-05-04T20:50:50Z,0,V'hynho,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,Coral Tower,2-6,,,ge-npc-pages
V'korolon,471441,2012-05-07T17:20:09Z,0,V'korolon,Miqo'te,Seekers of the Sun,Female,,Gridania,Gridania,Carline Canopy,6-6,,,ge-npc-pages
V'nabyano,501763,2012-05-15T18:59:14Z,0,V'nabyano,Miqo'te,Seekers of the Sun,Female,,Gridania,Gridania,Greatloam Growery,4-3,,,ge-npc-pages
V'olhmyn,3666,2012-06-01T23:46:35Z,0,V'olhmyn,Miqo'te,Seekers of the Sun,Female,,Gridania,West Shroud,Camp Crimson Bark,32-15,,,ge-npc-pages
Vaincannet,240447,2012-05-06T18:32:30Z,0,Vaincannet,Elezen,Wildwood Elezen,Male,Mercantile House Representative,Limsa Lominsa,Lominsan Mercantile House,Merchant Wards,1-1,,,ge-npc-pages
Vanicie,505539,2012-05-21T22:24:31Z,0,Vanicie,Elezen,Wildwood Elezen,Female,,Ul'dah,Southern Thanalan,Broken Water,40-43,,,ge-npc-pages
Vannes (1.x),491572,2012-04-29T03:14:01Z,0,Vannes,Hyur,Highlander,Male,,Ul'dah,Ul'dah,The Coliseum,5-5,,,ge-npc-pages
Vavaki,481030,2012-04-28T21:31:45Z,0,Vavaki,Lalafell,Dunesfolk,Female,,Ul'dah,Ul'dah,Merchant Strip,7-4,,,ge-npc-pages
Vielle,478463,2012-05-10T16:01:33Z,0,Vielle,Elezen,Duskwight Elezen,Female,Bandit,,Coerthas,,"60, 28",Instance,,ge-npc-pages
Violenne (1.x),367178,2012-04-28T01:57:31Z,0,Violenne,Elezen,Wildwood Elezen,Female,,Ul'dah,Ul'dah,Airship Landing,2-1,,,ge-npc-pages
Voluptuous Vixen,441635,2010-09-04T02:39:14Z,0,Voluptuous Vixen,Hyur,Midlanders,Female,,,"Limsa Lominsa Opening, Limsa Lominsa",,"Boat,5-3",Instance,,ge-npc-pages
Voyce,178837,2012-05-15T16:00:10Z,0,Voyce,Hyur,Midlander,Male,Merchant,Gridania,Gridania,Atelier Fen-Yll,7-3,,"{{Sells|Weathered Head Knife|588}} {{Sells|Brass Head Knife|26,068}} {{Sells|Iron Round Knife|64,400}} {{Sells|Mythril Head Knife|160,132}} {{Sells|Bronze Awl|15,840}} {{Sells|Steel Awl|100,440}} {{Sells|Sheepskin Calot|432}} {{Sells|Dodoskin Skullcap|26,928}} {{Sells|Velveteen Wedge Cap|59,136}} {{Sells|Linen Wedge Cap|104,576}} {{Sells|Hempen Kurta|780}} {{Sells|Cotton Shepherd's Tunic|48,620}} {{Sells|Velveteen Coatee|110,880}} {{Sells|Linen Coatee|196,080}} {{Sells|Hempen Shepherd's Slops|288}} {{Sells|Cotton Shepherd's Slops|17,952}} {{Sells|Velveteen Bottom|40,656}} {{Sells|Linen Bottom|71,896}} {{Sells|Sheepskin Wristguards|168}} {{Sells|Dodoskin Wristguards|4,928}} {{Sells|Fingerless Leather Gloves|40,950}} {{Sells|Fingerless Boarskin Gloves|76,440}} {{Sells|Sheepskin Duckbills|312}} {{Sells|Dodoskin Shoes|5,632}} {{Sells|Padded Sheepskin Duckbills|28,392}} {{Sells|Boarskin Crakows|87,360}}",ge-npc-pages
W'doyagha,244395,2012-05-12T04:04:34Z,0,W'doyagha,Miqo'te,Seekers of the Sun,Female,Merchant,Ul'dah,Ul'dahn Mercantile House,Market Wards,1-1,,{{Sells|Weathered Spear|840}} {{Sells|Weathered Shortbow|816}} {{Sells|Bronze Arrow|6}} {{Sells|Alpine Parsnip|396}} {{Sells|Buffalo Beans|490}} {{Sells|Coerthas Carrot|284}} {{Sells|Rye|43}} {{Sells|Sunset Wheat|43}} {{Sells|Blood Currants|1310}} {{Sells|Potion|650}} {{Sells|Blood Drops|413}},ge-npc-pages
W'hahtoa,441662,2012-05-05T18:27:16Z,0,W'hahtoa,Miqo'te,Seekers of the Sun,Female,,Limsa Lominsa,Limsa Lominsa,The Astalicia,4-7,,,ge-npc-pages
W'jhimei,290300,2012-05-15T20:16:58Z,0,W'jhimei,Miqo'te,Seekers of the Sun,Female,Merchant,Gridania,Gridanian Mercantile House,Market Wards,1-1,,"{{Sells|Weathered War Axe|840}} {{Sells|Bronze Dagger|4,500}} {{Sells|Salt Cod|84}} {{Sells|Fish Soup|6,502}} {{Sells|Potion|650}} {{Sells|Blood Drops|413}}",ge-npc-pages
W'mhelgo Hena,339975,2010-11-02T04:00:13Z,0,W'mhelgo Hena,,,,,,,,,,,ge-npc-pages
W'nhalki,471232,2012-05-10T00:58:54Z,0,W'nhalki,Miqo'te,Seekers of the Sun,Female,Merchant,Ul'dah,Ul'dah,Eshtaime's Aesthetics,5-5,,"{{Sells|Copper Earrings|6,552}} {{Sells|Brass Earrings|29,172}} {{Sells|Copper Choker|8,568}} {{Sells|Brass Choker|31,008}} {{Sells|Copper Ring|5,376}} {{Sells|Brass Ring|23,936}} {{Sells|Copper Wristlets|5,280}} {{Sells|Brass Wristlets|26,880}}",ge-npc-pages
Wadard,37328,2012-03-31T04:08:56Z,0,Wadard,Hyur,Midlander,Male,Event NPC,Ul'dah,Ul'dah,,5-3,,,ge-npc-pages
