source_ordinal,observation_id,created_at,zone,canonical_zone_name,client_zone_name,zone_identity_status,category,category_basis,subject_type,subject_name,subject_identity_status,profile_id,map_bounds,position,rotation,notes,placement_claim_status
382,d434ad9e-98a2-4009-a196-52494b31c552,2026-09-15T22:26:57.64031Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Medicus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-657.5737915039062,-6.358209609985352,-38.79438400268555]",-2.151073455810547,"Imperial Medicus Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
383,341e95cc-936a-40dc-b55e-99d45cf8599b,2026-09-15T22:27:58.9441805Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Medicus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-697.2839965820312,-4.187035083770752,-53.67790985107422]",0.8870989680290222,"Imperial Medicus Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
384,550994a0-0085-41b4-95fb-873ad3645d20,2026-09-15T22:28:23.0804025Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Hoplomachus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-690.5711059570312,-5.006531715393066,-55.95180892944336]",1.6841566562652588,"Imperial Hoplomachus Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
385,d26652cc-e56a-4361-8ffd-c433f501c158,2026-09-15T22:28:54.0243662Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Eques,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-689.291015625,-5.745423316955566,-52.104087829589844]",1.8251398801803589,"Imperial Eques Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
386,8dc7fcbd-54d0-4267-ad14-9693aa586767,2026-09-15T22:31:46.8480999Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Sagitarius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-669.0028076171875,-7.300000190734863,-21.748065948486328]",-3.058950662612915,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
387,fc8d103d-0629-4ecc-ad17-a1297936d0ec,2026-09-15T22:32:28.0001334Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Secutor,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-693.2953491210938,-5.184300422668457,-51.98991012573242]",2.8760616779327393,"Imperial Secutor Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
388,63e0a370-1ec0-41fd-a36a-785d9edfbd13,2026-09-15T22:33:08.4001639Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Eques,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-703.1719970703125,-4.375924587249756,-76.81361389160156]",-2.081387519836426,"Imperial Eques Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
389,ebe83177-2e31-42b1-aa5e-7d3339186cf8,2026-09-15T22:33:32.7130374Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Medicus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-712.02880859375,-4.459667205810547,-78.47650909423828]",-0.9969453811645508,"Imperial Medicus Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
390,9c2b3dee-6d9e-470c-a8db-642c18a282cf,2026-09-15T22:33:58.5602934Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Laquearius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-710.7164916992188,-4.008516788482666,-74.49109649658203]",0.7687543630599976,"Imperial Laquearius Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
391,ed7929f9-6104-4769-a19b-4dd054d0a13f,2026-09-15T22:35:40.9366754Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Magitek Vanguard,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-708.7882080078125,-5.032245635986328,-109.88572692871094]",-0.05451154708862305,"Magitek Vanguard Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
392,7eac46f5-1b04-43e6-b4ff-6b40356245e0,2026-09-15T22:36:26.55239Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Magitek Vanguard,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-749.3986206054688,-3.6261849403381348,-106.63946533203125]",-1.7218823432922363,"Magitek Vanguard Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
393,4b2a9fe3-232b-4a71-9a72-7a8bfa6a6242,2026-09-15T22:39:11.6964893Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Laquearius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-778.2033081054688,-2.1907029151916504,-122.40009307861328]",1.2519384622573853,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
394,7c2072fc-3168-427e-8556-21d785df88d2,2026-09-15T22:39:38.4962949Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Hoplomachus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-772.3894653320312,-3.545241594314575,-129.2411651611328]",2.070080280303955,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
395,64774f25-0f05-41ad-ab03-8073b796ebed,2026-09-15T22:40:04.9700757Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Medicus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-765.6693115234375,-3.9997522830963135,-131.71768188476562]",0.38848215341567993,"Grand company quest ""united we stand""",observation-only; home/slot/respawn unresolved
396,1f3c7390-5422-4569-b516-789e41ed90dd,2026-09-15T22:41:22.2100325Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Medicus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-765.8160400390625,-6.169811725616455,-160.49400329589844]",0.06431746482849121,"Grand company quest ""united we stand""",observation-only; home/slot/respawn unresolved
397,fb633583-0970-45d0-b49f-37f72af4ed26,2026-09-15T22:41:58.3045893Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Eques,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-771.0282592773438,-5.623326301574707,-155.74789428710938]",-0.4725947380065918,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
398,27d7bf15-7f75-4fa9-9f22-ceed3b9bc7ae,2026-09-15T22:42:24.5286097Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Secutor,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-767.0599975585938,-6.166460990905762,-158.2178497314453]",0.7280327081680298,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
399,37255422-11b2-4861-bd1b-545eef42df7e,2026-09-15T22:43:15.9207189Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Magitek Vanguard,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-778.2650146484375,-2.9741106033325195,-174.91256713867188]",-0.07019805908203125,"Grand company quest ""united we stand"" Spawn",observation-only; home/slot/respawn unresolved
400,7ac7952b-4f94-47d3-962b-4e751eb4c5cf,2026-09-15T22:45:48.0887029Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial War Hound,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-767.7234497070312,-6.22941780090332,-159.84132385253906]",-0.17168951034545898,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
401,ce64121b-8d8a-40fb-8bf2-7460228e7329,2026-09-15T22:50:32.6368439Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,IMperial War Hound,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-784.5013427734375,-1.536350965499878,-219.43931579589844]",-0.042751312255859375,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
402,ac8f8b83-75ac-4f91-9146-fcf19db382af,2026-09-15T22:51:05.560978Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Secutor,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-768.7242431640625,-5.728208541870117,-230.02877807617188]",-1.4964189529418945,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
403,60f274fb-0694-45d9-8c7d-6b5f3e8ae5eb,2026-09-15T22:51:27.7769807Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Eques,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-776.0471801757812,-4.999266147613525,-231.68502807617188]",-1.1630535125732422,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
404,ea12419d-15a0-448d-8a43-62e79f3317b4,2026-09-15T22:52:22.9933293Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Hoplomachus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-767.6544799804688,-5.615894794464111,-230.28761291503906]",0.06361863762140274,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
405,269a34ee-1e21-4e69-8e6f-80277e24dace,2026-09-15T22:52:45.0327755Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Laquearius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-773.1635131835938,-5.675552845001221,-222.0003662109375]",0.892848014831543,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
406,87c05f35-04a6-4e53-bae5-c14325244d3f,2026-09-15T22:53:20.0888609Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial War Hound,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-756.8611450195312,-1.9227010011672974,-182.58079528808594]",0.5471532940864563,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
407,b6fd69a2-2e4c-401d-b4b9-4284e720e56e,2026-09-15T22:53:47.857158Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Medicus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-751.7803344726562,-1.4092031717300415,-165.00323486328125]",0.392782986164093,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
408,9aa720d4-d79f-47c8-9753-e0974dd7c3b7,2026-09-15T22:54:13.2807835Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Sagittarius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-746.3782958984375,-0.22101742029190063,-166.27037048339844]",2.838167190551758,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
409,23f84e57-d402-4d16-bef0-dd29300869a2,2026-09-15T22:57:29.8090516Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Magitek Vanguard,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-710.1399536132812,-3.0495264530181885,-136.3221893310547]",1.3338079452514648,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
410,15ba374d-5ca3-4710-846d-2a53cb935823,2026-09-15T22:58:33.5291013Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial War Hound,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-715.6124267578125,-4.480931758880615,-130.19244384765625]",-0.535731315612793,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
411,5b03bb59-0374-4d55-bf7e-61e3ef924925,2026-09-15T23:00:05.6648881Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial signifer,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-769.4733276367188,-6.149963855743408,-222.5895233154297]",-2.481740951538086,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
412,a02e8078-1218-4a74-9be2-020bf3d74e56,2026-09-15T23:01:11.7530591Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Hoplomachus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-769.601806640625,-4.595226287841797,-244.0501251220703]",-0.5837221145629883,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
413,6b5f5bd1-b16e-45e4-b55a-3a1414cf8a6b,2026-09-15T23:01:26.609256Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Eques,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-765.9422607421875,-4.7155842781066895,-242.18954467773438]",0.36208802461624146,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
414,523ba9cb-23d7-42f9-bafe-40c57f85713d,2026-09-15T23:01:54.2415626Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial sagittarius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-780.3425903320312,-4.406394004821777,-245.17832946777344]",-1.1333932876586914,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
415,37a85aa1-954d-493c-bf51-b6d7514d0e6f,2026-09-15T23:19:52.4976742Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Sagittarius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-786.7431640625,-3.8042376041412354,-240.3377685546875]",1.979560375213623,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
416,5f8ea3b8-2802-4d94-8335-307a98f2cdce,2026-09-15T23:20:31.1627398Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Laquearius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-789.7999877929688,-4.594900608062744,-245.58665466308594]",0.6819140315055847,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
417,2054bb1d-3f78-408f-afd9-0b87b05cb47f,2026-09-15T23:21:36.7534497Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Laquerius,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-853.32958984375,0.5844095349311829,-252.2020721435547]",-0.03496074676513672,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
418,2972b612-7b7a-432b-b886-8f2897bc8853,2026-09-15T23:22:02.1534577Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Medicus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-852.7434692382812,0.35578444600105286,-257.3896179199219]",-2.9069764614105225,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
419,4d36b4de-1236-472d-8012-04d5bbcbd8e6,2026-09-15T23:22:36.7454331Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Hoplomachus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-847.943603515625,-0.8231326341629028,-255.7245330810547]",1.6122370958328247,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
420,e601ea4c-a1b0-459e-bb87-4db814e6cf7f,2026-09-15T23:23:01.8417132Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Magitek Vanguard,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-811.0226440429688,-6.894690036773682,-286.9248046875]",2.6853177547454834,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
421,331f0be2-dcd4-40c2-88d6-4c09fb2059c8,2026-09-15T23:23:19.3615408Z,190,Mor Dhona,unresolved,unresolved,encounter,explicit quest/Grand Company/GC/boss/content note encounter candidate,monster,Imperial Medicus,unresolved,profile-a0c58b95907685c3,"[-1280.0,-1344.0,1280.0,1216.0]","[-810.8806762695312,-6.16473388671875,-300.783203125]",-0.5033555030822754,"Grand company quest ""united we stand"" spawn",observation-only; home/slot/respawn unresolved
